canonical_smiles,SMILES_state,NLL,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,passes_optimal
CC1(C)Cc2nc(SCC(=O)NCc3ccco3)nc(-c3ccco3)c2CO1,1,24.73,-0.10719088544430737,0.7812843312251087,6.107190885444307,3.589400000000002,-5.265876844952272,5.42154610086165e-06,Moderately Soluble,75.58104,82.0685,12.400986,0
Cc1cc([N+](=O)[O-])nn1Cc1ccc(C(=O)NN=CC=Cc2ccc([N+](=O)[O-])cc2)o1,1,27.65,0.4487484559356254,2.810272644472246,5.551251544064375,3.078220000000001,-5.0209658672805775,9.52871050543081e-06,Moderately Soluble,65.63748,61.810863,10.37004,0
CCCn1c(=O)n(Cc2ccc(C(=O)NCc3ccco3)cc2)c2c(=N)[nH]c(Cl)nc21,1,35.08,0.5130508356018458,3.258748434951063,5.486949164398154,2.64027,-4.863849248231395,1.3682036723598499e-05,Moderately Soluble,24.860636,8.253656,1.0815529,0
CCN(CC)C(O)c1cc(CCNC(=O)c2cnccn2)c(=O)n(Cc2cccc(F)c2)c1C,1,29.71,0.5174802046923247,3.2921544722611067,5.482519795307676,2.4393199999999995,-4.831403664967562,1.4743355412391494e-05,Moderately Soluble,51.05596,54.692932,18.07574,0
CCOc1c(N2CCC(c3nc(C4=CCCC4)cn3CCNC(C)=O)CC2)[nH]cnc1=N,1,33.88,0.5906990389689133,3.8967185501930004,5.409300961031087,2.57177,-4.67234033026305,2.1264720056625848e-05,Moderately Soluble,34.446556,13.998157,-27.960276,0
CN(Cc1ccc(CN2CCN(C(=O)c3ccco3)CC2)o1)C1CC1,1,26.28,0.5973602251620215,3.956946925915636,5.402639774837978,2.424800000000001,-3.958377032862442,0.0001100583422902611,Soluble,46.308876,52.889137,1.9535977,0
CNC(=O)c1cccc(-c2ccc3c(c2)C2(CCC3)CCN(C(=O)c3ccnc(C)n3)CC2)c1,1,43.03,0.6422334664720244,4.387665049132647,5.357766533527975,4.321920000000004,-6.166051167204423,6.822583078869661e-07,Poorly Soluble,34.66339,25.359053,22.477764,0
CSc1nc(=N)nc(Oc2cc(NC(=O)c3ccccc3[N+](=O)[O-])cc([N+](=O)[O-])c2)[nH]1,1,36.29,0.6583228094895442,4.553263768193113,5.341677190510456,2.867070000000001,-5.021161854345803,9.524411388661385e-06,Moderately Soluble,14.199994,13.936064,16.963001,0
COc1ccc2c(c1)OC1(CCN(C(=O)c3ccccc3-n3cccn3)C(C)C1)CC2=O,1,36.91,0.6841155678367686,4.831873633997715,5.315884432163231,3.909600000000003,-5.708366019685885,1.957194471405091e-06,Moderately Soluble,70.59651,70.79722,17.795494,0
CCCCCCc1n[nH]c(=O)n1-c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1,28.54,0.7186826924223657,5.232180193233486,5.281317307577634,2.4998000000000005,-3.9783452145517897,0.00010511260164321738,Soluble,40.78809,47.88526,2.074988,0
COc1ccc(-c2oc3ccc(Br)cc3c2-c2ccc(OC)cc2)cc1,1,24.31,0.7215512538206598,5.266853686759838,5.278448746179341,6.546500000000004,-7.631553389131885,2.335858930377091e-08,Poorly Soluble,90.58641,75.98204,155.08687,0
CCOc1ccc(CCNC(=O)c2cc(C3CCCCN3S(=O)(=O)c3ccc(Cl)cc3)on2)cc1,1,29.28,0.7430659728601688,5.534341739778444,5.256934027139831,4.615100000000004,-6.76388362409329,1.722330038060933e-07,Poorly Soluble,106.43099,105.76853,40.66396,0
COc1c(N2CCC(C(C)(C)O)C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1,26.09,0.7444018432196235,5.551391335350835,5.255598156780376,2.2226,-4.172188368654264,6.72684826144714e-05,Moderately Soluble,-1.2936577,6.6539407,4.768758,0
O=C1NCc2cc(OCC(=O)N3CCN(CCC4CCCCC4)CC3)cc(-c3ccco3)c21,1,38.43,0.7542544340122793,5.678772022177616,5.245745565987721,3.6834000000000016,-5.575205262864477,2.6594678045813363e-06,Moderately Soluble,55.73812,50.056133,30.782963,0
CCCOc1cc(OC(C)C)cc(-c2cc3c(=NC4CC4)[nH]cnc3cn2)c1,1,33.37,0.7552125530312226,5.6913140780580465,5.244787446968777,4.264000000000002,-5.623893422923378,2.377423641433092e-06,Moderately Soluble,47.67919,43.877693,72.38438,0
Clc1cc(CN2CCC3COc4ccccc4CC32)cc2c1OCO2,1,32.45,0.765532050317167,5.82816784261886,5.234467949682833,3.894300000000003,-5.191479040035699,6.434591189321373e-06,Moderately Soluble,63.769794,83.630104,43.804047,0
Cc1coc2c3c(cc(C)c12)OC(C)(C)C(=O)C3N=CC(=O)c1ccncc1,1,38.05,0.7708296954519862,5.899696836721016,5.229170304548013,4.179540000000003,-5.546183607698767,2.843258802109274e-06,Moderately Soluble,41.90806,31.735468,52.85367,0
COc1ccc(NN=C(c2ccc[nH]2)C(C)(C)c2ccccc2)cc1Cl,1,38.46,0.7771136413345262,5.985682012185165,5.222886358665474,5.4707000000000034,-6.487372566716293,3.2555729645293673e-07,Poorly Soluble,97.06984,97.36794,74.56139,0
Cc1nc(Sc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])nc2c([N+](=O)[O-])cccc12,1,31.9,0.7780294860563237,5.998317999454884,5.221970513943676,3.814020000000003,-5.364658376675205,4.318586505120385e-06,Moderately Soluble,77.43422,82.81533,20.281391,0
COc1ccc(-c2cn(CCc3ccccn3)c(SCc3cc(Br)ccc3OC)n2)cc1,1,33.55,0.7833486870276334,6.072236626035943,5.216651312972367,6.259800000000006,-8.032925856077576,9.269880677680116e-09,Poorly Soluble,116.488304,116.86936,80.07301,0
Cc1cc(N2CCCC(C(=O)N3CCCC3)C2)nc2c(-c3cc[nH]n3)cccc12,1,34.07,0.7954723153620946,6.24413544999504,5.204527684637905,3.772120000000002,-5.322719124731172,4.756427433009349e-06,Moderately Soluble,58.468372,49.137653,43.034466,0
O=C(O)CCc1ccc(OCc2ccc(C(=O)O)o2)c(S(=O)(=O)O)c1,1,34.1,0.8001031699797846,6.31107251033948,5.199896830020215,1.8207000000000002,-3.698445054793119,0.00020024189436277534,Soluble,-13.404971,-20.738781,113.984276,0
COc1ccc(-n2ncc3c(N4CCCCC4CO)ncnc32)cc1,1,25.67,0.8030854003510826,6.354558766113093,5.196914599648918,2.1753,-3.8388414258988,0.0001449300940722479,Soluble,57.729443,57.908028,12.617147,0
COc1ccc(Cl)cc1-c1ccc(CNCCC2CCCN2C)cc1,1,26.11,0.8030854003510826,6.354558766113093,5.196914599648918,4.589500000000004,-5.6969495838899835,2.0093260564743656e-06,Moderately Soluble,0.81497115,23.578667,58.808147,0
O=C(O)Cc1ccc2oc(N3CCC(N4CCCCC4)CC3)nc2c1,1,24.97,0.8069124355964536,6.410803060636076,5.193087564403546,2.909600000000002,-4.307793719912699,4.9227329887910555e-05,Moderately Soluble,-11.9256,-1.5821755,-3.95662,0
CCCC(=O)N1CCC2(CCCN(c3cccc(-c4ccccc4)c3)C2)CC1,1,23.54,0.8069124355964536,6.410803060636076,5.193087564403546,5.362700000000006,-6.375454576473209,4.21255344193363e-07,Poorly Soluble,77.86896,82.6809,30.36792,0
COc1cc2c(cc1Cl)sc(=N)n2C(c1ccc2c(c1)OCO2)C1CCCCC1,1,35.41,0.811186367998977,6.474203824735581,5.188813632001023,5.742670000000004,-7.054945165366448,8.811601225039318e-08,Poorly Soluble,38.97765,35.143982,41.63689,0
Cc1c(C(=O)c2ccc(OCC3CCCCC3)cc2)[n+]([O-])c2cc(F)c(F)cc2[n+]1[O-],1,29.31,0.8187477632421588,6.5879116044443045,5.1812522367578415,3.883320000000003,-5.655307802959555,2.2115267510196627e-06,Moderately Soluble,85.28088,90.987404,66.197754,0
Cc1ccccc1C(=O)N1CCCC1c1cc(C(=O)NCc2cccnc2)no1,1,27.61,0.8210265778683741,6.622570311373267,5.178973422131626,3.2853200000000014,-4.990382646970808,1.0223917892182616e-05,Moderately Soluble,66.12985,71.733116,-5.266185,0
COc1cc(C(=O)O)cc(C)c1-n1cc(C#N)c2cc(C3=NCC(O)CO3)ccc21,1,38.96,0.8226802968931919,6.647835998342857,5.177319703106808,2.655100000000001,-4.588660895598363,2.5783335772535017e-05,Moderately Soluble,12.406706,17.418156,16.149002,0
Cc1c(C(=O)NC2CCOC2)sc2[nH]cnc(=Nc3ccc(Oc4ccccc4)cc3)c12,1,31.31,0.8278050012552365,6.726745567827546,5.1721949987447635,4.476220000000003,-6.274464100979971,5.315399350732685e-07,Poorly Soluble,37.139263,55.3271,61.800163,0
CN(C(=O)Cc1ccc(OCC(=O)N2CCCCC2)cc1)C(CN1CCCC1)c1ccccc1,1,29.28,0.8398394700877148,6.915752940762642,5.160160529912285,3.9159000000000024,-5.8288295584520196,1.4831000226970788e-06,Moderately Soluble,54.117176,55.705578,-0.3347582,0
CCc1ccc(OC)c(Oc2ncnc3cc(C4CCOCC4)[nH]c23)c1,1,36.75,0.8425109632541403,6.958425202060873,5.15748903674586,4.215200000000003,-5.4312405802566746,3.7047543764710835e-06,Moderately Soluble,34.09347,46.279644,30.246113,0
O=C(c1ccc(C2CCNCC2)cc1)N1CCC(N2CCC(Cc3ccc(Cl)c(Cl)c3)CC2)CC1,1,24.52,0.8522142079351003,7.115643934412447,5.1477857920649,6.0197000000000065,-7.73544349721338,1.8388931828543966e-08,Poorly Soluble,-1.0406158,-5.475219,69.06587,0
COc1ncc(-c2cncc(=Nc3cccc4c3CC(F)(F)CC4)[nH]2)cc1C#N,1,34.06,0.8530147794233123,7.128772895550867,5.1469852205766875,3.708380000000002,-5.3452939568439,4.515502043515437e-06,Moderately Soluble,28.371485,30.221766,34.94058,0
Cc1ccc(OC2CCN(Cc3cc(C4CC4)no3)CC2)cc1NC(=O)c1ccccn1,1,33.76,0.85332096847342,7.133800640369343,5.14667903152658,4.551120000000004,-6.177184040414417,6.649912939777974e-07,Poorly Soluble,68.28429,65.94453,49.600258,0
O=S(=O)(Nc1ccc(-c2ccc(N3CCCC3)nn2)cc1)N1CCCCC1,1,22.66,0.85332096847342,7.133800640369343,5.14667903152658,2.886400000000001,-4.614682916960025,2.4283824359554385e-05,Moderately Soluble,59.51535,55.18908,8.7166195,0
Cc1ccc(CN2CCC3(CC2)OCc2ccccc23)cc1-n1ccnn1,1,28.3,0.85332096847342,7.133800640369343,5.14667903152658,3.597220000000002,-5.048825221237495,8.93665060597808e-06,Moderately Soluble,47.1128,42.187805,13.616091,0
CC1CCN(c2c(NCC3CCC(C(=O)Nc4ccccc4[N+](=O)[O-])CC3)c(=O)c2=O)CC1,1,25.17,0.8574120016495769,7.201318206876301,5.1425879983504235,3.2841000000000014,-5.285715334309851,5.179462173505611e-06,Moderately Soluble,104.76113,104.2616,16.711132,0
CCCOc1ccc(OCCCOc2ccc3c(c2)CCC3CC(=O)O)c(C)c1C,1,26.16,0.8608229367451792,7.258099820438917,5.139177063254821,5.444640000000005,-6.6378687972592125,2.3021372006164136e-07,Poorly Soluble,34.379932,39.251995,11.217741,0
COc1ccc2c(c1)CN1CCc3cc(OC)c(OC)cc3C1C2,1,19.75,0.8646896069234579,7.323009658237124,5.1353103930765425,3.3679000000000023,-4.59165362471403,2.5606273229811784e-05,Moderately Soluble,77.776245,94.01887,-4.092598,0
COc1ccc(COc2ccc(CCCc3nnc(SCC(=O)O)n3C3CCCCC3)cc2)cc1F,1,31.99,0.8670516915239312,7.362947291208459,5.1329483084760685,5.862000000000006,-7.643470175028539,2.2726357021112256e-08,Poorly Soluble,35.8695,36.447456,-9.230033,0
COc1ncccc1-c1cc(=O)n(C)c(N2CCCc3ccccc32)n1,1,27.25,0.8702094527185729,7.416678486381555,5.129790547281427,2.935200000000001,-4.504808274568041,3.1274597236722695e-05,Moderately Soluble,75.640755,93.04199,9.748248,0
CCC1(C(=O)OC)c2ccccc2C(=O)N1C(=O)COc1ccc2c(C)cc(=O)oc2c1,1,36.93,0.8750634569413037,7.500037881355302,5.124936543058697,2.9411200000000015,-4.995904982561976,1.0094737203693622e-05,Moderately Soluble,100.84351,112.229836,12.6883,0
O=C1COc2ccccc2N1C1CCN(Cc2ccccc2F)CC1,1,24.96,0.8781742055109353,7.553951732897524,5.121825794489065,3.215700000000002,-4.569388013839744,2.6953302543121514e-05,Moderately Soluble,50.434772,71.10095,6.0818644,0
CN1Cc2nc3ccccc3c3c2Cc2cc(OCCCN)ccc2NC31,1,35.78,0.8781742055109353,7.553951732897524,5.121825794489065,3.4227000000000007,-4.900149759567774,1.2584913661632102e-05,Moderately Soluble,-5.129175,7.4999022,27.078289,0
COc1cccc(S(=O)(=O)NC2CCN(CCCOc3ccccc3)C2)c1,1,23.49,0.8805289500045171,7.595020492722703,5.119471049995483,2.5169000000000006,-4.346643408088735,4.501493132417262e-05,Moderately Soluble,67.87717,91.751144,-5.3903675,0
COc1ccc(C(=O)c2cccc(N3CCC(N(C)C)CC3)c2)c(OC)c1,1,31.18,0.8805289500045171,7.595020492722703,5.119471049995483,3.465200000000002,-4.914636799992749,1.2172035211045603e-05,Moderately Soluble,42.51697,55.731945,32.713615,0
CC(=O)N1CCC(c2nccnc2OC2CCN(c3ncnc(OC(C)C)c3F)CC2)CC1,1,29.95,0.8807853934722516,7.5995065468331715,5.119214606527748,2.9666000000000006,-5.106046928466652,7.833449924491892e-06,Moderately Soluble,69.07855,44.85137,13.749919,0
CC(C)C1COC(=O)N1c1cc[nH]c(=NC(=O)c2cccc(-c3cccnc3)c2)n1,1,25.16,0.8812325770011704,7.6073356225266755,5.11876742299883,3.1940000000000017,-5.017957703721222,9.594940728428202e-06,Moderately Soluble,57.13334,66.71666,4.409666,0
COc1cccc(CN2CCC(c3ncncc3-c3ncccn3)CC2)c1OCc1ccccc1,1,36.97,0.8813631494323314,7.6096231432859245,5.118636850567668,4.900800000000005,-6.730731245266815,1.8589544772136795e-07,Poorly Soluble,44.510323,33.142223,13.272656,0
c1ccc(=NCCCOc2cccc(CN3CCCCC3)c2)[nH]c1,1,21.53,0.8815823478689755,7.613464864929306,5.118417652131025,3.370400000000002,-4.580019093800196,2.6301523544429046e-05,Moderately Soluble,20.241224,36.276207,22.666933,0
COC(=O)NNC(=O)c1ccc(-n2nc(C)n(N=Cc3cccc([N+](=O)[O-])c3)c2=O)s1,1,37.61,0.8821810363897636,7.623967501711102,5.117818963610237,1.1951199999999997,-3.773856875506553,0.00016832286883357387,Soluble,8.448088,3.540523,8.830214,0
CC1(c2cnc(N3CCCC3)nc2)CC(Cc2ccccc2C2CC2)C(=O)N1,1,40.64,0.8824162847344729,7.628098366033079,5.1175837152655275,3.5482000000000014,-5.025971088993732,9.419523002493858e-06,Moderately Soluble,54.685406,42.87582,20.037569,0
COc1ccc(CCNC(=O)C(C#N)C(=NNc2ccc([N+](=O)[O-])cc2)C(=O)Nc2cccc([N+](=O)[O-])c2)cc1OC,1,39.99,0.8831081806405526,7.6402607505107465,5.116891819359448,3.425480000000002,-6.223728439116581,5.974087247391175e-07,Poorly Soluble,102.7562,70.68157,34.273956,0
Cc1cc(C(=O)N2CCN(c3cc(C(=O)O)cc4c3OCCN(Cc3ccccc3[N+](=O)[O-])C4=O)CC2)ccc1[N+](=O)[O-],1,48.12,0.8839347704567315,7.654816255589871,5.116065229543269,3.506820000000003,-6.393263655012099,4.043303530271666e-07,Poorly Soluble,54.829018,39.710423,-16.906729,0
CCOC(=O)c1ccc(-c2ccc(C)c(S(=O)(=O)N(CC)CC)c2)o1,1,27.98,0.8854835545225374,7.682163649939208,5.114516445477463,3.462220000000002,-4.887067013370148,1.29697912649236e-05,Moderately Soluble,151.30962,163.16159,20.0558,0
Cc1c[nH]c(=NC(=O)c2ccnc(Oc3ccc(C(=O)N4CC(C)(O)C4)nc3)c2)cn1,1,37.81,0.8927464902481981,7.8117167986803056,5.107253509751802,1.2483199999999999,-3.6789976196665797,0.00020941239335457119,Soluble,10.199478,15.579486,-2.5121286,0
CCOC(=O)C1(Cc2cccc(OC)c2)CCN(Cc2cccc(C)c2C)CC1,1,25.78,0.8933448042263006,7.822486174167946,5.106655195773699,4.700040000000005,-5.992980237832166,1.0162949373776124e-06,Moderately Soluble,139.81644,141.6365,18.23681,0
OCc1cc(C(O)CNCCCCCCOCCCCc2ccc(OCCCN3CC3)cc2)ccc1O,1,32.97,0.8934779293454719,7.824884383379299,5.1065220706545285,4.191900000000005,-6.3177854386129235,4.810769638266395e-07,Poorly Soluble,52.868004,58.818615,23.748642,0
O=c1c2ccccc2nc(COc2ccccc2)n1N=Cc1cccc(Cl)c1Cl,1,26.18,0.8937498339772467,7.829784948708385,5.106250166022753,5.164500000000003,-6.681452925226693,2.0823181030917378e-07,Poorly Soluble,91.79361,112.4422,46.873096,0
CCCN=C(NC#N)NCCCCCCN1C(=O)c2cccc3cccc(c23)C1=O,1,29.64,0.8982466673392432,7.911278393048924,5.101753332660757,3.422480000000001,-5.0701160019796,8.509107258221183e-06,Moderately Soluble,84.153946,81.08174,19.274971,0
COc1cc(C(O)c2nc(-c3ccc4c(c3)OCO4)cs2)ccc1N,1,29.16,0.9004729748486173,7.951937809051982,5.0995270251513825,3.2113000000000005,-4.753778009571855,1.7628769139489655e-05,Moderately Soluble,52.092407,78.381676,7.4827437,0
COc1ccc(C=Cc2nc(=O)c3ccccc3[nH]2)c(OC)c1,1,21.08,0.9047839141922097,8.031264224193945,5.09521608580779,3.1107000000000014,-4.367934338581716,4.286133179763223e-05,Moderately Soluble,61.659485,83.68429,5.721196,0
COc1ccc(N=c2[nH]c3ccccc3c3nnnn23)c(OC)c1,1,24.64,0.9047839141922097,8.031264224193945,5.09521608580779,1.8551999999999997,-3.5736751231916153,0.00026688543718273545,Soluble,60.771374,65.5627,3.376597,0
COc1cc(N(c2ccc(C#N)cn2)C2CCN(Cc3ccccc3)CC2)cnc1OC,1,35.29,0.9055476421041526,8.04540001748599,5.094452357895848,4.168180000000003,-5.886646025421305,1.2982369764812134e-06,Moderately Soluble,68.15442,52.90164,20.689396,0
Cc1c(Cn2c(O)c(O)c3ccccc32)cccc1C(F)(F)F,1,28.0,0.9088986776983881,8.107718800954595,5.091101322301612,4.428020000000002,-5.419049381843122,3.8102249642626377e-06,Moderately Soluble,23.205881,43.842297,12.333746,0
OCCOCCCOC(c1ccccc1)c1csc2ccccc12,1,37.61,0.90891696255553,8.108060162880788,5.09108303744447,4.406300000000003,-5.507159597144695,3.1105730349833143e-06,Moderately Soluble,57.46095,99.810616,29.598557,0
N#Cc1ccc(CN2C3CCC2CC(OC2c4ccccc4Cc4ccccc42)C3)cc1,1,27.68,0.9100740736163747,8.129691650148354,5.089925926383625,5.764080000000006,-7.0213248040079845,9.520838447811429e-08,Poorly Soluble,47.16964,60.506275,32.141182,0
N#CCNC(=O)C1CCN(CCOc2ccccc2-c2ccccc2)CC1,1,24.79,0.9121208857637256,8.168096985004066,5.087879114236275,3.0841800000000017,-4.595417399080146,2.5385317577411703e-05,Moderately Soluble,20.779455,28.612162,12.872908,0
CN(CC1CC1)c1cccc(Oc2ccc3c(c2)C(C)(C)C(=O)N3)n1,1,30.03,0.9121208857637259,8.16809698500407,5.087879114236274,3.9498000000000024,-5.087271463919029,8.179533512120059e-06,Moderately Soluble,69.38651,72.86611,32.478817,0
CCOC(=O)c1nn(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)c1C,1,19.92,0.9144165631287532,8.211387800896851,5.0855834368712465,5.331220000000004,-6.450752410375313,3.5419921115216696e-07,Poorly Soluble,121.09767,118.47923,113.38845,0
COc1ccc(-c2cc(C(=O)N3CCN(C4CCN(C(=O)c5ccccc5C(=O)O)CC4)CC3)no2)c(Cl)c1,1,43.28,0.9157930781587347,8.237455436949118,5.0842069218412655,3.764400000000002,-6.353415566177294,4.431843682735887e-07,Poorly Soluble,30.116192,27.529074,-6.053221,0
CC12CCC(O1)c1c2c(O)n(-c2ccc(Cl)c(C(=O)O)c2)c1O,1,27.44,0.917603222608389,8.2718608983515,5.082396777391611,3.3204000000000016,-4.618963887020552,2.4045627387999484e-05,Moderately Soluble,3.2670045,13.800929,1.7960685,0
COc1cccc(Br)c1C(=O)NC1CC2CCCC(C1)N2Cc1cccnc1,1,34.39,0.9188271117602185,8.295204780657212,5.081172888239782,4.168200000000004,-5.934686685162652,1.1622868247660472e-06,Moderately Soluble,15.710043,31.421534,16.139772,0
O=c1ccc2ccc(OCCCN3CCOCC3)cc2o1,1,21.37,0.9189162747435397,8.296908005464411,5.081083725256461,1.8941,-3.2429135701016585,0.0005715923792077388,Soluble,10.408429,56.04818,22.687492,0
Clc1ccccc1CNC1COc2cc(CN3CCOCC3)ccc21,1,33.35,0.9189162747435397,8.296908005464411,5.081083725256461,3.395500000000001,-4.818002964996813,1.5205371487505174e-05,Moderately Soluble,40.111473,63.59545,22.6543,0
Clc1ccc(-c2ncncc2CCN2CCOCC2)cc1Cl,1,27.81,0.9189162747435397,8.296908005464411,5.081083725256461,3.3251000000000017,-4.660689503109918,2.184291002775142e-05,Moderately Soluble,21.076618,49.488102,62.411842,0
CN1Cc2nc(N3C4CCC3c3cc(NC(=O)c5cccc(F)c5)ccc3C4)ccc2C1=O,1,43.07,0.9218840135313051,8.353798846052483,5.078115986468695,4.324800000000003,-6.095129669815322,8.032862445565116e-07,Poorly Soluble,54.006878,50.97901,60.08658,0
Cc1ccn2nc(C(=O)OCC(=O)c3cc4ccccc4o3)c(C)c2n1,1,37.78,0.9220448221091718,8.35689262528748,5.0779551778908285,3.1320400000000017,-4.653564881468302,2.2204199388082304e-05,Moderately Soluble,114.11694,124.675095,17.977646,0
CCOC(=O)C1(CCOc2ccccc2)CCN(C(=O)c2ccco2)CC1,1,22.88,0.9224403830496701,8.364507656839113,5.07755961695033,3.534200000000003,-4.966124422588636,1.0811241717714653e-05,Moderately Soluble,121.8007,141.45377,-8.261477,0
CCN1Cc2cc(C(=O)N3CCCCCCC3)ccc2[S+]1CC(=O)Nc1ccccc1OC,1,39.13,0.9229308380462717,8.373959151333178,5.0770691619537285,4.467900000000004,-6.2863553387559685,5.171835004275984e-07,Poorly Soluble,79.1238,74.99547,-15.922979,0
CN(C)C1CCN(Cc2ccc3c(c2)OCO3)CC1Oc1ccccc1,1,26.43,0.926342414388483,8.439999373508682,5.073657585611517,2.998800000000002,-4.486684949975219,3.2607315831022096e-05,Moderately Soluble,33.79863,61.67385,2.1104236,0
COc1ccc(CCNC(=O)CSc2c3c(nc4ccccc24)CCCC3)cc1OC,1,23.94,0.9264322907353921,8.441746194708271,5.073567709264608,4.581800000000004,-6.216847838321579,6.069489461360733e-07,Poorly Soluble,115.83871,126.159584,15.164072,0
c1ccc(N2N=C(c3cc4ccccc4o3)CC(c3ccco3)O2)cc1,1,30.79,0.9294299069576375,8.500214927318673,5.070570093042362,5.313100000000003,-6.2745294656931545,5.314599401795684e-07,Poorly Soluble,87.831314,88.24187,60.63925,0
COC(=O)C1=C(C)Oc2c(OC)cccc2C1c1ccccc1[N+](=O)[O-],1,26.19,0.9308394195959064,8.52784738520949,5.069160580404094,3.5747000000000027,-4.923192565451686,1.1934588094755233e-05,Moderately Soluble,102.66699,108.91709,12.968473,0
C#CCNC(=O)c1cn(-c2nc(N(C)C)c3c(C)c(C(=O)OC)sc3n2)nn1,1,39.92,0.9308758253068566,8.528562281144936,5.069124174693143,0.7960199999999997,-3.1668667910754054,0.0006809781996230524,Soluble,107.53734,90.05945,8.199133,0
C=CC(C)(CC)C1CCC(=Cc2ccccc2OC)C1=O,1,32.05,0.9318928174603647,8.548557110936313,5.068107182539635,4.660000000000004,-5.180499702907469,6.59933685711395e-06,Moderately Soluble,126.26835,128.74995,27.580368,0
CC(C)(Oc1ccc(C(=O)CCc2ccc(OCCCBr)cc2)cc1)C(=O)O,1,31.91,0.9354192531480653,8.61825327644074,5.064580746851934,4.907900000000005,-6.495451413870036,3.195571845252928e-07,Poorly Soluble,27.697083,37.83005,0.14138336,0
COc1cc2nc[nH]c(=Nc3ccccc3Cl)c2cc1OCCCCCCCN1CCCCC1C,1,32.6,0.9357960006796485,8.625732796732864,5.064203999320352,6.661000000000008,-8.123618632433192,7.522832074664229e-09,Poorly Soluble,24.204746,16.666704,101.94096,0
COC(=O)c1ccc(OC(=O)c2cc3ccc(OC)c(OC)c3oc2=O)cc1,1,28.12,0.9367517880213365,8.644737055934286,5.063248211978664,2.8160000000000007,-4.595636451379625,2.5372516792963607e-05,Moderately Soluble,118.85856,131.2523,12.510723,0
COc1cc(C(=O)c2cc(C#N)c(=O)n(Cc3ccccc3)c2)cc(OC)c1OC,1,20.09,0.9367517880213365,8.644737055934286,5.063248211978664,3.0250800000000018,-4.888801110072314,1.2918107370841365e-05,Moderately Soluble,79.51128,89.57285,18.122417,0
COc1cc2oc(-c3ccc(OC(O)c4ccc5c(n4)OCO5)cc3)cc(=O)c2cc1OC,1,40.93,0.9367517880213366,8.64473705593429,5.063248211978664,3.6708000000000016,-5.697161438068633,2.008346121593821e-06,Moderately Soluble,72.613976,84.295425,32.171574,0
COc1cc(N=c2[nH]cnc3c2cnn3-c2cc(F)ccc2C)cc(OC)c1OC,1,28.46,0.9367517880213366,8.64473705593429,5.063248211978664,3.4543200000000027,-5.2897479789329145,5.131590837972134e-06,Moderately Soluble,47.70879,40.182167,38.33844,0
COC(=O)c1cnc2cc(OC)c(OC)cc2c1Oc1cccc(C(C)=O)c1,1,29.82,0.9367517880213366,8.64473705593429,5.063248211978664,4.033500000000003,-5.475622299397164,3.3448581178979154e-06,Moderately Soluble,109.37927,126.776634,14.730276,0
Cc1ccc2c(c1)CSc1ccccc1C2(O)CCCN1CCOCC1,1,29.63,0.9379608837440753,8.668837933121972,5.062039116255924,3.9490200000000035,-5.294627300924458,5.074259799100255e-06,Moderately Soluble,54.21295,77.93254,20.65618,0
