SMILES,SMILES_state,Input_SMILES,Tanimoto,NLL
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4ccco4)C3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.6306306306306306,2.8
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4ccncc4)C3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.6428571428571429,2.9
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cccnc4)C3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.6428571428571429,2.96
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4ccc(NC(C)=O)cc4)C3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.6166666666666667,3.05
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4ccc(C(=O)NC)cc4)C3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.6166666666666667,3.07
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4c[nH]cn4)C3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.6160714285714286,3.08
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cccc(NC(C)=O)c4)C3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.6302521008403361,3.36
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4ccc(C(N)=O)cc4)C3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.6324786324786325,3.39
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4c[nH]c5ncccc45)C3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.5950413223140496,3.59
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cncnc4)C3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.6428571428571429,3.6
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4ccccn4)C3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.6140350877192983,3.68
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4nccn4C)C3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.6052631578947368,3.72
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4ccc(NS(C)(=O)=O)cc4)C3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.6198347107438017,3.85
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4c[nH]c5ccccc45)C3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.5950413223140496,3.94
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4ccc[nH]4)C3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.6306306306306306,4.08
