SMILES,SMILES_state,Input_SMILES,Tanimoto,NLL
C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,1,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,1.0,1.97
C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,2,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,1.0,2.81
C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,2,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,1.0,2.98
C(#Cc1cncc(N2CCCC3(CNC3)C2)c1)c1ccccc1,1,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.9,3.64
C(#Cc1cncc(N2CCC3(CCNC3)C2)c1)c1ccccc1,1,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.8611111111111112,4.34
C(#Cc1cncc(N2CC[C@@]3(CCNC3)C2)c1)c1ccccc1,1,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.8611111111111112,4.48
C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,2,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,1.0,4.51
C(#Cc1cncc(N2CC3(CNC3)C2)c1)c1ccccc1,1,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.8529411764705882,4.61
C(#Cc1cncc(N2CC[C@]3(CCNC3)C2)c1)c1ccccc1,1,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.8611111111111112,4.74
C(#Cc1cncc(N2CCC3(CC2)CNC3)c1)c1ccccc1,1,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.8472222222222222,4.89
C(#Cc1cncc(N2CCC3(CC3)C2)c1)c1ccccc1,1,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.8405797101449275,5.01
C(#Cc1cncc(N2CC[C@@]3(CCCNC3)C2)c1)c1ccccc1,1,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.8266666666666667,5.23
C(#Cc1cncc(N2CCCC3(CNC3)C2)c1)c1ccccc1,2,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.9,5.36
C(#Cc1cncc(N2CCC3(CC2)CNC3)c1)c1ccccc1,2,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.8472222222222222,5.38
C(#Cc1cncc(N2CCC3(CCCNC3)C2)c1)c1ccccc1,1,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.8266666666666667,5.4
C(#Cc1cncc(N2CCCC3(CNC3)C2)c1)c1ccccc1,2,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.9,5.46
C(#Cc1cncc(N2CC[C@]3(CCCNC3)C2)c1)c1ccccc1,1,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.8266666666666667,5.47
C(#Cc1cncc(N2CCC3(CCNC3)C2)c1)c1ccccc1,2,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.8611111111111112,5.61
