SMILES,SMILES_state,NLL
cn#1[nH]C3Cc[O-]CcFCC1CC(cCCn(C[nH]CcC#3((CCNccCCC2,0,297.75
-nOc[N+]5-[N+]c[O-],0,321.11
O-#nn3NnN3[O-]BrN-nC(-CC((4cnCCCcC(c,0,259.17
Nn(([nH],0,257.67
[O-][O-][nH]2c4==,0,332.14
(3=24[N+][N+]c4[nH]2#)#F()n#[O-]c([O-]C5CC4c32)1CCcCC1)C)ccC(COccC,0,303.48
(F2N[O-]BrcC[nH]52(3c,0,290.5
[O-]2cN#([N+]52cCFC2cCcF4cCc2cCCccCccC)c-NCc1C3c[O-]1cc)CCBrC)CCcCC2CCCc4C3#C=C[O-]CcC-)4c(C)[O-]c(4)CCc(2cBr,0,304.65
[O-]#5(3[O-]-42[N+]1O[O-]3Br,0,279.31
c,0,301.75
1Br5[N+]3(5O1Fn11BrFc(43CC-CN#1ccccnC[N+])3cc[N+](1CCC2CCccccCccCCCCCCC(3,0,303.21
Br[O-]-N#F2Br(N,0,293.97
--[N+]c2-[nH]2[O-]-N2-3cc)(BrCBrcN(ccCc((3cCC14C2cCC)(CnCCFCcC)CCC)CCc,0,274.32
NC[nH]N[N+]4))C411cCC,0,268.19
)[nH]-Br4nOBr)CCCC3F2CN)1c-C4-cCCC-ccc3)(C)13CC[N+]NcCCC1C(3c(3ccC2)CCCc#CC(C11cCN)2NCCBrNC)=cc(C)c)Br1CcCc12)C2C3ccC#243c2C-Ccc),0,311.21
#[N+]))3[O-]Oc))-n=242C)[N+](1-C2,0,320.86
[O-]FBr2ON(c),0,282.95
)4)4cFC,0,293.98
C3,0,273.18
=2(5[N+]-2F,0,287.06
-1=[nH]51#cCCFc[O-]N(c)4)(5cCCCN,0,252.6
O2([N+]3[N+]O=n-[nH]#=(1nC23C,0,290.12
=[N+]#[nH]OO#-4[O-]5(FFO=[O-]513C-2(-1-C1c[O-]cCc44)CC3)CCCCCCCc()C,0,324.25
)3#CC)cC#nc()cNc(CNN3CFCC)CCc)CCCCCCcC1C)-cCN)C(CC(=1c(cC4cCc))3C(c23CCCcCCCcCCCCCC[N+]CC-nCcNCCCcCNCC3CCBr[O-]1=)[N+]c(cCcCCcOc2cC(c,0,275.95
C41Br-c[N+]c1cOF=1)nCCNc4nC4CNnC(CCC[nH]CCCC2cCCncC)CCCC(CC(cC=c5CCCcC[nH]3)CcCCC,0,290.61
Nn(Br51)4NCcn#cCcc3CcCCCCc2cCCCCCC(CCC,0,266.02
BrN3C#[O-]Cc5(()c5C(CnncCCC([O-]C3[nH])CC)CCcCCcc2CCCCcC)cCCC2NC1Cc(1nCC,0,280.57
=,0,310.85
