SMILES,SMILES_state,NLL
cc[N+]OFc[O-][O-]NOF12c23nOOFn([N+]#(n[N+]O[nH],0,393.58
312n[O-],0,393.01
)Br-4=#Nc[nH]O[O-]ONN-N)nc-(31[O-])23Br5,0,385.24
N11[N+]45(nBr[N+]1=N[N+][N+]n1#1C(32NN)C1,0,388.77
[nH]3[nH],0,395.76
ccn3F-3c[N+](,0,391.12
[N+]N),0,386.47
[O-]F,1,394.77
4O,0,390.93
N[O-]=#=1=[nH]F2n)#)cBr[N+]1=,0,391.92
F3#4=3CC1=[O-]#2()[nH]4c2N=NNN[N+]C-,0,380.63
[N+]C(1),0,387.94
21C1#([O-]=CN[N+]#,0,391.98
c5BrO1O=3[nH]CCFc(2-c11N-O-([O-]nCn3C[N+]1,0,388.46
O3OO2[N+][O-]-[nH]O111C[O-])#C)F=C)(O-C(C[nH],0,385.9
3[nH]BrCn21[O-][O-]O#=O[N+]c3C)cC)[N+]C#N,0,391.58
N[N+]n3FcOnnCn=ccCc=C1[N+][O-][nH]F5)5=(=(N[O-]-c4O(21c,0,391.03
1#[N+][O-]134F)=n,0,388.29
33[N+]NF)4[O-]-([N+]-1(CFn-#5([N+])F,0,385.83
n5[nH]=[N+]C)12FF1-c#C(1N3C[N+][N+]F[N+](c1c#2cC[N+]cN#,0,386.7
n-=)=(,0,392.5
-)2ONN-C4Br2c#,0,386.47
O)=55-,0,385.85
4OO435c,0,393.5
Br(#[nH],0,383.76
-C([N+]c=[nH]c2c3,0,388.61
[nH])1,0,386.83
F4Br4[N+][nH]OCc([O-]443)3,0,393.63
F1C432[N+]3O-n(#35OC1(cC13n==[N+]F[nH]cCn4C4,0,393.27
O#4C[O-]#[N+]OCC)[O-]-(O4c23[N+][nH][nH])N==CF2=C)-F[N+]-(3[O-]2,0,392.03
FBr[nH]n)C12(-N)=#2,0,392.33
F(,0,392.92
43Br-==Cn2N1cn1,0,384.93
c555#)(1N=2BrN1(O-#[O-]-N2ncc[nH]Br3-[nH])Br4C=4O[O-]F#(O1FC)FN5(4cC-cO#)[N+],0,391.51
NCCN[N+]1[O-]C1=c(41c([O-]=(,0,384.61
[nH]#[N+]n=,0,392.13
=[N+]-=24C[N+]n4,0,384.44
N--=FF-C,0,387.68
1=1[nH]21nC)Br[nH](,0,388.86
[O-])C,0,387.43
c[nH][N+]3On4c33[O-]NBr=#[nH]5[O-]nc2Br1[O-],0,394.74
F-NCBr[nH]BrNn1[N+]O22c(O#F1[O-]C1n#5)c-Occ[nH]Cn,0,386.78
=Brn#3)2Br)5[N+]()F[N+],0,392.03
C#5[nH]cOn5[nH]OO5cc[nH][N+]C213(C([N+][nH]O4)5)ON)F2cc)#(4BrBrc(3Br#Brcn[N+]3c1[O-]3c[O-])N2O[O-][O-]Fc)Br[N+]4NOF4CBrc=[N+]3[nH]CBr#[N+]nCC-N1(3COBr[O-]([N+]24BrC)1nc#c==c[nH]BrO4)14=4,0,390.61
[nH]F=[nH][N+](4-[N+],0,388.4
-c=1)#C),0,387.78
Br3NBrc)2F1#[O-]#,0,383.84
BrC[N+][O-]52,0,392.75
cc,0,393.33
[nH]Br#4,0,391.0
)O))4NC54C=5O5F=Ncn##1[O-]F2C(FCcF=1n#)Ccnn[O-]Nc3OnC,0,388.93
c)Brc1#[O-])1[N+],0,383.19
[N+]O4)1[N+]#)5,0,388.87
[O-]4N[O-]Cn)==F4)C2c##N2(c)##1nC3n4-CCC11[O-]225cc2c((1cC1()1CccccFcn1F(=n2cn)[N+]24OC,0,380.59
[nH],0,391.96
=2Br[O-]4=2),0,383.63
55#F)F)F[N+]=[nH]5CC[N+]F(,0,387.87
=(FC-O#O#C,0,387.24
4n[O-]1[N+]=-c155O4C3n,0,390.23
5n3F3=2Oc=-[O-]4nN2)-([nH][nH]33O)BrN([nH]52)3c1)3Brc14F5FN=[O-]N#Br-3,0,393.51
On)=1ccC3(,0,385.99
,0,385.43
N[N+]Nn#)#F([O-][O-]F5,0,389.22
[N+]2===O11,0,393.24
C-CcBrcc5C3222C[O-][O-]cC)C2C[nH]N[O-],0,382.26
n=#F2[N+]3,0,389.81
3([N+]c#[O-]N=[O-]cc2[O-]Br=cC[N+]523[N+]C3#Br,0,384.81
[nH]()(#O3C=[N+]NCc-O5BrC#N4C51(BrF1N(51=F3[O-]#=cN1[O-]-[O-]4C[nH]([nH]COn[O-]3,0,391.01
4,0,388.96
FN#2,0,377.8
-5O44[N+]O2FN-4#cBr,0,390.08
5-,0,392.2
)[O-]Br15[nH][nH])N5(-253c5[O-]C3-,0,389.16
,0,388.9
F[N+]N([N+],0,388.96
3C3C[nH]5C3F)OC#c(45(C41C24Brc[nH]21123-[N+]2(=4)1-3)(5,0,389.76
[N+]3N32(N,0,384.74
,0,386.79
FccnO4,0,387.69
F2N[O-]3nFO41Br[N+])Br([N+]2OOc)c2N2-N11)c4[nH][O-]O)3Br)O243ccOc#(11)N13#C,0,384.72
C),0,390.93
F=1=-C25[N+](=cBr5[O-]23c#2[O-]1(32#Br[O-]3,0,389.5
5(,0,386.69
cCc1CcO[O-]cF#-2,0,377.92
#4cBr4#(cN#[O-]n--[nH]nCBrBr,0,382.86
5O2([nH]3[O-]#c[N+]=5-252FCBrnC(4FN)C,0,389.7
4-CC,0,386.0
C2)5[O-]#(N1[nH]-FBr5c1c[O-]C(,0,383.9
)-(#n4BrCBr3N[N+])CBrc[O-]2[N+]nC4([O-]4n([O-]n1c)c4O[N+]c5[N+]n2)4C2-,0,390.1
1n4nNCc[nH],0,387.5
2[N+],0,387.6
Cc#[N+]O([N+]==cc-c-nF[N+]-#)[N+]F,0,385.87
52[O-]C5nC[N+],0,388.66
#n4,0,388.91
Br4F2FNF4-N#,0,390.66
[nH],0,389.96
(-F4-[nH],0,388.8
5FC4O-c(1)C2[N+]-nFO[nH](Br3cC1c2[O-]34()c#-[N+](N)cC=n5)=4[N+]4)-#4)[nH]F[N+]C51n,0,389.8
[nH],0,391.34
=2F5)()[nH]3-#1n)CC,0,388.39
,0,387.22
=F-1([nH]=1C[N+]([O-]C)1CNO54N5-cBr[N+],0,387.9
[O-]C5,0,390.88
c#)=cOC[O-][O-]Br154Brn)c(3,0,391.06
c)[O-]n[nH])F))=-1(C(2[N+]4,0,383.65
F1)2C(c=n3cC2FCFC4=cF=C(1,0,388.03
FO[O-]-[nH])(,0,390.51
N,1,382.16
[N+]5nC=[O-])C1)N22c))c#,0,388.45
-4=Br[O-]1N[nH]#4n2#NCF,0,386.03
1(O1[N+]1O2)Br##[O-]nnc5NBr3[N+]()3-2()142,0,387.02
=Br3-NFO-N2)[O-])3[N+]Br1C)15[N+])[nH]n1-),0,392.58
