SMILES,SMILES_state,NLL
nOn[N+]=5,0,375.21
2-Nc2F,0,352.08
n([N+]4Nn4C,0,349.3
[O-]OC4),0,331.36
[nH]c5N-cn1C(O1[O-]Br11(c,0,335.41
)=)N,0,318.22
-[nH])Br[N+]3[O-]n2nc(cn#2),0,345.8
4,0,303.54
,0,337.83
cNNC=N2FC,0,317.06
[O-]1Br),0,315.17
cC()C1-[N+]C[N+]CC=#C,0,326.98
Br#OO(Br=(3,0,343.02
[O-])()5c5)3N#2)=-ccC3NC1(cn)C4CCCcC)cCcC))C2Cc1Cc)CN,0,321.89
()cF-(,0,338.86
Br,1,309.94
=5-nc=cC3BrCnCC21,0,293.64
2C,0,350.85
N-cOcc5CcCC=CN4CF,0,328.56
#[O-]3,0,317.21
#[O-][nH],0,344.23
c=#[N+](4N(#43Br#()Cc)cC)c22cBrcCCnC2c)4ccCC1C2c2N1N1),0,342.96
Nc=Br=[nH][O-],0,329.92
F5c4=Cc223F22,0,334.64
3=3=[nH]55Br)c,0,339.33
(F#Br-(34(O1-1ccC#3C2,0,315.35
-[O-]CO[O-],0,335.4
cnc,0,331.09
4BrO1n1OF=C12(([N+]c2N(3c-#3ccC1=Ccc-)cc-cC-1,0,338.33
--(2C=C=c(1-C1=ccc#4(BrcC,0,327.03
#F4n2-#(-O,0,360.17
nBr[O-]cN34O[nH]-O,0,345.93
54=-(BrcnOccFccC)N)([O-])nc,0,322.77
(,0,309.67
,0,313.06
3,0,328.54
N)42(F([nH]NC[O-]#3)-,0,333.09
)4O(3#,0,344.67
()cnF-c((-2c3Br,0,308.67
[O-]c-BrC42[nH][O-]CNNO5C[O-]CcC)(CCCNccCC3c,0,324.02
25C1C[N+]Br5#Fc4Cc31C,0,351.76
1F1O)11=Br,0,344.99
)[O-],0,344.67
3)5=(NFF1-C2O((N-F24(3)C3CN,0,331.83
[nH]2BrcCc-ON35C322,0,329.34
2[N+],0,337.31
,0,331.39
OBr(C2[nH]O2,0,345.16
CN(#cF,0,334.43
1(-Br,0,325.04
[nH]C4=)F-c#-Br,0,352.13
-2=4n32nFO2C3,0,355.82
Br31(55CC#NNc[nH],0,333.17
1CcCc5[N+]1[nH]N(n3Ccn)(c(c3c[N+]c[O-]-(C2N1N,0,332.29
#=)11[N+][O-]4N1[N+]3#C#[N+],0,353.05
F[nH]2[nH]3BrO=NcC2nCCc2FCc2Onn,0,306.03
